id,Status_C,Status_CL,Status_D
9144,0.97209567,0.017855411,0.010048887
9145,0.029143205,0.028403811,0.94245297
9146,0.9739335,0.0020547493,0.02401177
9147,0.9914893,0.0007979146,0.0077127544
9148,0.98878163,0.0028608516,0.008357446
9149,0.9302047,0.003802132,0.06599317
9150,0.9003389,0.005142761,0.094518274
9151,0.8848107,0.01330742,0.101881884
9152,0.107711956,0.01448746,0.8778006
9153,0.9742011,0.00084076455,0.024958128
9154,0.82645845,0.025418006,0.14812355
9155,0.97234434,0.0012424607,0.026413191
9156,0.8720419,0.075048976,0.052909065
9157,0.5611825,0.0013181785,0.43749934
9158,0.98696494,0.000833061,0.012201888
9159,0.9718873,0.01861212,0.009500596
9160,0.7604941,0.019184332,0.2203216
9161,0.89735585,0.01351374,0.089130476
9162,0.10134404,0.0075114737,0.8911445
9163,0.13026144,0.012519077,0.8572195
9164,0.045270033,0.012675434,0.9420545
9165,0.12148103,0.022650145,0.8558688
9166,0.970617,0.0035710812,0.02581194
9167,0.7589933,0.006056594,0.23495008
9168,0.20688936,0.024432452,0.7686782
9169,0.988618,0.00440651,0.006975453
9170,0.626193,0.036102988,0.33770397
9171,0.01613263,0.03246678,0.9514005
9172,0.97890115,0.00087018986,0.020228634
9173,0.35533312,0.0058382,0.6388287
9174,0.8187512,0.00572859,0.17552018
9175,0.8774695,0.0043748,0.11815578
9176,0.96438164,0.005673683,0.02994471
9177,0.9630267,0.003546193,0.033426996
9178,0.108912006,0.007865498,0.8832225
9179,0.8707671,0.0059374617,0.12329539
9180,0.0068190643,0.0008727645,0.99230814
9181,0.9302642,0.007858193,0.06187765
9182,0.027536469,0.0020966488,0.97036684
9183,0.7768488,0.005381959,0.21776922
9184,0.29576245,0.011927561,0.69231
9185,0.7397207,0.058845166,0.20143417
9186,0.068624936,0.005685557,0.9256896
9187,0.7741645,0.100399286,0.12543625
9188,0.9838552,0.0011480974,0.014996714
9189,0.54096323,0.057757746,0.40127894
9190,0.96035886,0.010316253,0.029324904
9191,0.9627207,0.00302943,0.034249894
9192,0.8976736,0.011572717,0.09075375
9193,0.0817122,0.18034826,0.73793954
9194,0.97618514,0.010060733,0.013754108
9195,0.697303,0.017246485,0.28545043
9196,0.963149,0.00214159,0.034709375
9197,0.9229444,0.04246451,0.034591097
9198,0.013482101,0.044986352,0.94153154
9199,0.24269703,0.10539023,0.65191275
9200,0.78005254,0.045849305,0.17409809
9201,0.3339806,0.008562265,0.6574572
9202,0.20382239,0.01749276,0.7786848
9203,0.8941899,0.0020733501,0.103736766
9204,0.5681831,0.13686983,0.294947
9205,0.9877479,0.00583846,0.006413649
9206,0.3609926,0.19954678,0.4394606
9207,0.9474817,0.009802551,0.042715754
9208,0.08229563,0.026138907,0.89156544
9209,0.90337545,0.004703088,0.091921456
9210,0.05328428,0.0057441574,0.94097155
9211,0.3042706,0.029691016,0.66603833
9212,0.9268543,0.004419698,0.068725996
9213,0.91154414,0.05842309,0.030032832
9214,0.40745053,0.019849703,0.5726998
9215,0.9534999,0.014339653,0.032160405
9216,0.9400387,0.0030426695,0.05691861
9217,0.9739456,0.001469303,0.024585087
9218,0.351564,0.02066862,0.6277674
9219,0.9494831,0.0013363098,0.04918059
9220,0.7583999,0.030318944,0.21128117
9221,0.8690775,0.03289707,0.098025426
9222,0.9370244,0.008292041,0.054683547
9223,0.040504992,0.026108103,0.9333869
9224,0.88086593,0.009540958,0.109593034
9225,0.009197609,0.0018182143,0.98898417
9226,0.9924022,0.0011083907,0.006489441
9227,0.30582616,0.051313806,0.64286005
9228,0.15074748,0.01741631,0.83183616
9229,0.9267522,0.019995201,0.053252615
9230,0.0096305795,0.0049465215,0.98542297
9231,0.7822608,0.010627504,0.20711166
9232,0.026269637,0.003536743,0.97019356
9233,0.91722906,0.0047695115,0.0780015
9234,0.966698,0.0071471864,0.02615489
9235,0.8016531,0.0059512327,0.19239563
9236,0.95395595,0.014422745,0.031621344
9237,0.68295103,0.023768287,0.29328072
9238,0.010303499,0.0033573576,0.9863391
9239,0.9831307,0.0015441916,0.015325143
9240,0.001225475,0.0030322105,0.99574226
9241,0.38953733,0.014770438,0.5956922
9242,0.73845017,0.0032762855,0.25827354
9243,0.62420225,0.0067861206,0.36901167
9244,0.024492132,0.004498147,0.9710097
9245,0.9629906,0.007325791,0.02968363
9246,0.23427872,0.0070194807,0.7587018
9247,0.9819994,0.007983736,0.010016932
9248,0.9368463,0.021320954,0.04183276
9249,0.56085086,0.0484113,0.3907379
9250,0.98361856,0.002607585,0.013773908
9251,0.9742294,0.0009424072,0.024828166
9252,0.93036395,0.013816162,0.05581987
9253,0.0034674113,0.0016523678,0.9948802
9254,0.9291481,0.052960027,0.017891923
9255,0.014660106,0.0027907388,0.9825492
9256,0.97779316,0.0012158978,0.020990985
9257,0.9579457,0.003223541,0.03883076
9258,0.7590941,0.0024965631,0.23840931
9259,0.44378805,0.053171527,0.5030404
9260,0.97105825,0.0013345552,0.02760721
9261,0.03111159,0.0017843535,0.967104
9262,0.87474,0.0024013566,0.12285859
9263,0.9779259,0.0013936457,0.02068044
9264,0.3770836,0.016154598,0.6067618
9265,0.7925158,0.0043883817,0.20309581
9266,0.9828289,0.0010887096,0.016082378
9267,0.9829717,0.0031465278,0.013881821
9268,0.89175063,0.031709787,0.07653958
9269,0.7910808,0.033343945,0.17557529
9270,0.5040846,0.008707292,0.48720816
9271,0.011077431,0.0049431515,0.98397946
9272,0.93272865,0.005142606,0.062128738
9273,0.9835501,0.010466272,0.005983671
9274,0.9891094,0.001072814,0.009817715
9275,0.18146574,0.22481248,0.5937218
9276,0.9603897,0.0071845604,0.032425813
9277,0.9586194,0.006626558,0.034754116
9278,0.028166495,0.0165607,0.95527285
9279,0.40277174,0.008866519,0.5883618
9280,0.24621628,0.030700874,0.7230828
9281,0.96399355,0.0013802558,0.03462626
9282,0.7062556,0.013474268,0.28027013
9283,0.9351443,0.0023758623,0.062479928
9284,0.81809443,0.03955991,0.14234567
9285,0.9409428,0.0025223775,0.056534823
9286,0.55748576,0.042560745,0.39995348
9287,0.9763315,0.0058999965,0.01776841
9288,0.6874679,0.037136804,0.2753953
9289,0.5407198,0.022637477,0.43664268
9290,0.52118903,0.036698706,0.44211224
9291,0.9578595,0.007939949,0.034200598
9292,0.09702206,0.013469352,0.8895086
9293,0.62071085,0.027830746,0.35145846
9294,0.8938318,0.004059926,0.10210829
9295,0.8942542,0.012989662,0.09275614
9296,0.5707408,0.018077346,0.41118187
9297,0.7203861,0.0060743433,0.27353957
9298,0.280898,0.04247155,0.6766304
9299,0.97254914,0.0008921663,0.026558692
9300,0.6801165,0.020879587,0.299004
9301,0.769654,0.1205527,0.109793335
9302,0.817426,0.032506786,0.1500672
9303,0.83043194,0.007482962,0.16208512
9304,0.91779214,0.001428712,0.08077918
9305,0.9175056,0.009850215,0.07264412
9306,0.13963069,0.010098221,0.8502711
9307,0.06510616,0.009120982,0.9257728
9308,0.40123564,0.016231284,0.58253306
9309,0.9785539,0.0049505476,0.01649568
9310,0.9748444,0.0058313515,0.019324347
9311,0.74834836,0.0033168383,0.24833478
9312,0.21046993,0.027554544,0.76197547
9313,0.9665198,0.0011715697,0.032308675
9314,0.003451071,0.001062955,0.99548596
9315,0.4517563,0.013424463,0.53481925
9316,0.01500226,0.0026048992,0.9823928
9317,0.86606395,0.036768693,0.097167306
9318,0.15553248,0.008002563,0.83646494
9319,0.957349,0.018552385,0.024098612
9320,0.9341784,0.009578825,0.056242794
9321,0.89564323,0.0060540033,0.09830278
9322,0.9278937,0.00073813193,0.071368195
9323,0.9460874,0.009189412,0.04472317
9324,0.017683914,0.0073753423,0.9749408
9325,0.45321232,0.0017804495,0.5450072
9326,0.054308116,0.0018035962,0.9438883
9327,0.74360764,0.031307563,0.22508483
9328,0.96466976,0.0013015132,0.034028746
9329,0.15838905,0.012223776,0.8293872
9330,0.88090664,0.004205701,0.11488761
9331,0.72486126,0.050865363,0.22427331
9332,0.8001156,0.008907893,0.19097646
9333,0.76695323,0.034523997,0.19852278
9334,0.8846056,0.0029105751,0.11248373
9335,0.9216576,0.0064901495,0.07185224
9336,0.0076503726,0.025226858,0.96712273
9337,0.36296156,0.01902294,0.61801547
9338,0.45130125,0.01285109,0.5358477
9339,0.71454364,0.00864287,0.2768135
9340,0.0026639786,0.000681473,0.9966545
9341,0.989407,0.0018688065,0.008724148
9342,0.93856555,0.011483779,0.04995077
9343,0.4506332,0.011591158,0.5377757
9344,0.7018928,0.09147688,0.20663026
9345,0.10882193,0.016726624,0.8744515
9346,0.69910234,0.014480943,0.28641677
9347,0.91993284,0.0029027774,0.07716434
9348,0.0026377954,0.0026239634,0.9947383
9349,0.101085715,0.010300067,0.88861424
9350,0.951565,0.0066700876,0.041764844
9351,0.20829311,0.042963002,0.74874395
9352,0.9954406,0.00079915975,0.0037601816
9353,0.4601403,0.16731979,0.37253985
9354,0.9514556,0.0013486866,0.047195695
9355,0.029773667,0.0031470242,0.9670793
9356,0.9407603,0.015126957,0.044112716
9357,0.5031639,0.021177944,0.47565818
9358,0.0157402,0.0025211305,0.9817386
9359,0.9664378,0.0030275525,0.030534595
9360,0.8944758,0.076470055,0.029054143
9361,0.42715207,0.015293628,0.55755436
9362,0.37785274,0.002401535,0.61974573
9363,0.5028557,0.112642035,0.38450223
9364,0.84831846,0.0061020204,0.14557953
9365,0.9792964,0.006269667,0.014433942
9366,0.011105014,0.0011242767,0.9877707
9367,0.94850624,0.0041834633,0.047310296
9368,0.017774895,0.0031978523,0.9790273
9369,0.8294325,0.01059571,0.15997179
9370,0.9294011,0.014026366,0.056572568
9371,0.9516112,0.025184114,0.023204628
9372,0.6380476,0.013229799,0.34872264
9373,0.7556304,0.0050401427,0.23932943
9374,0.8878187,0.0046642725,0.10751707
9375,0.50878364,0.03051397,0.4607024
9376,0.021445042,0.0052180467,0.97333694
9377,0.88824624,0.006179628,0.10557425
9378,0.9733276,0.008493735,0.018178703
9379,0.031067083,0.0060475213,0.9628853
9380,0.057473674,0.001767479,0.9407588
9381,0.024176518,0.113999285,0.8618242
9382,0.0023045319,0.001724978,0.9959705
9383,0.77067345,0.017102176,0.21222438
9384,0.8531893,0.01839148,0.12841927
9385,0.96450925,0.016569166,0.018921569
9386,0.06625148,0.058572523,0.87517595
9387,0.53734905,0.37295526,0.08969567
9388,0.8799249,0.024815314,0.09525989
9389,0.98550177,0.00043900163,0.014059131
9390,0.95270634,0.0025778266,0.044715833
9391,0.9749355,0.0034690343,0.021595482
9392,0.8507257,0.0026507038,0.1466236
9393,0.78686535,0.14044286,0.072691806
9394,0.7053783,0.038793106,0.2558286
9395,0.9694243,0.003707254,0.026868425
9396,0.11369543,0.0029470616,0.8833575
9397,0.93805915,0.007969993,0.053970844
9398,0.98463523,0.0016945091,0.013670247
9399,0.36958712,0.07834926,0.5520636
9400,0.7872309,0.009184581,0.2035846
9401,0.09022758,0.015880173,0.8938922
9402,0.6281394,0.008918538,0.36294207
9403,0.97788984,0.0071284124,0.014981837
9404,0.564915,0.028070327,0.4070146
9405,0.8894627,0.0034880356,0.107049234
9406,0.98126435,0.010103566,0.0086321
9407,0.20722397,0.0081949085,0.7845811
9408,0.96297497,0.0071975174,0.02982739
9409,0.2800352,0.007972348,0.71199244
9410,0.04380803,0.004506193,0.95168585
9411,0.92567503,0.0021983334,0.07212652
9412,0.1098025,0.008898928,0.8812986
9413,0.09546799,0.016535437,0.88799655
9414,0.11282391,0.06800563,0.8191704
9415,0.9638671,0.010785275,0.025347631
9416,0.77161586,0.0036230043,0.22476117
9417,0.116493195,0.0033444744,0.88016236
9418,0.4308424,0.0010829535,0.56807464
9419,0.0012896144,0.001032992,0.9976774
9420,0.9854311,0.006055865,0.008513141
9421,0.9954816,0.00045148272,0.004066894
9422,0.9481904,0.021745749,0.030063855
9423,0.9651892,0.014735741,0.020074984
9424,0.035198476,0.0032870402,0.9615145
9425,0.94007576,0.0016029765,0.05832131
9426,0.51910657,0.06713546,0.41375798
9427,0.9639574,0.0040614763,0.031981103
9428,0.037531048,0.8557315,0.10673753
9429,0.15890644,0.006754627,0.83433896
9430,0.9586436,0.0008322154,0.040524222
9431,0.8832903,0.0423721,0.0743376
9432,0.9756915,0.00170385,0.022604693
9433,0.009095971,0.0040521254,0.9868519
9434,0.7325091,0.003753759,0.26373714
9435,0.5292937,0.01831309,0.45239317
9436,0.7528672,0.015199462,0.23193331
9437,0.13697164,0.009579893,0.85344845
9438,0.8599071,0.0053599314,0.13473296
9439,0.13584416,0.021518337,0.8426375
9440,0.0047461535,0.0030494502,0.9922044
9441,0.87268436,0.0022263501,0.12508924
9442,0.77848655,0.020721769,0.20079172
9443,0.9136254,0.008821882,0.077552654
9444,0.0014545914,0.00078084203,0.9977646
9445,0.30362833,0.02296045,0.6734112
9446,0.30476058,0.008651997,0.6865874
9447,0.94444895,0.0034068027,0.052144244
9448,0.47614574,0.017805107,0.50604916
9449,0.75975454,0.06667804,0.1735674
9450,0.10623012,0.0028609803,0.89090896
9451,0.5696169,0.054413565,0.37596956
9452,0.92267454,0.006861866,0.07046362
9453,0.96518767,0.009573038,0.025239343
9454,0.9554058,0.0035655138,0.041028716
9455,0.63232225,0.0041633667,0.36351433
9456,0.9442336,0.0027454295,0.05302091
9457,0.9186889,0.012777083,0.068534054
9458,0.84860957,0.01891137,0.1324791
9459,0.019881092,0.0033723407,0.97674656
9460,0.90653247,0.045268953,0.048198543
9461,0.9469566,0.0032399425,0.04980355
9462,0.85983723,0.009227161,0.13093558
9463,0.9024117,0.027873188,0.06971505
9464,0.91589737,0.0031158687,0.08098675
9465,0.6865953,0.02913003,0.28427464
9466,0.99069524,0.0013130455,0.007991768
9467,0.011267042,0.0015187952,0.9872142
9468,0.0029674368,0.0014239532,0.9956086
9469,0.6585701,0.003700103,0.3377298
9470,0.004340906,0.0023340888,0.99332505
9471,0.013775438,0.002605979,0.98361856
9472,0.46529666,0.010330944,0.5243724
9473,0.3533861,0.06761613,0.5789978
9474,0.008070385,0.009600477,0.9823292
9475,0.33017102,0.0050661564,0.66476274
9476,0.86992353,0.0024286974,0.12764777
9477,0.07522348,0.47493866,0.44983786
9478,0.79609543,0.0023115524,0.20159307
9479,0.2045128,0.06203126,0.7334559
9480,0.33964425,0.0370133,0.62334245
9481,0.6043296,0.015219743,0.38045073
9482,0.849139,0.012057319,0.13880372
9483,0.5622349,0.0082921265,0.429473
9484,0.8189999,0.026498765,0.15450133
9485,0.62599254,0.046489414,0.32751805
9486,0.746521,0.01810784,0.2353711
9487,0.9003371,0.0015434728,0.09811946
9488,0.7864627,0.002548953,0.21098836
9489,0.8544794,0.002239449,0.14328119
9490,0.92240345,0.013564906,0.06403164
9491,0.8831201,0.003225401,0.11365446
9492,0.9192006,0.0040276293,0.07677179
9493,0.86650634,0.047387283,0.08610636
9494,0.48692632,0.006261902,0.5068118
9495,0.76702654,0.007846291,0.22512716
9496,0.94703096,0.006943324,0.046025638
9497,0.5453075,0.0068320734,0.44786042
9498,0.73602694,0.04284066,0.22113244
9499,0.0023896254,0.0022425249,0.9953679
9500,0.8772804,0.015836403,0.10688311
9501,0.3444398,0.006897684,0.6486625
9502,0.69762623,0.009915608,0.29245815
9503,0.8728037,0.0070994673,0.12009685
9504,0.98065954,0.0069571445,0.012383228
9505,0.8950575,0.014596111,0.0903463
9506,0.0010160516,0.000988273,0.99799573
9507,0.6821531,0.024783516,0.29306337
9508,0.13533483,0.0083183665,0.8563468
9509,0.99087006,0.0012779027,0.007851924
9510,0.017261423,0.008041786,0.9746968
9511,0.012387855,0.002432697,0.9851795
9512,0.96764576,0.0016947737,0.030659555
9513,0.7510236,0.019533262,0.2294432
9514,0.12992471,0.5807149,0.2893604
9515,0.7550853,0.007201776,0.2377129
9516,0.8643543,0.018969987,0.11667567
9517,0.0066225245,0.009723874,0.9836536
9518,0.95716536,0.010043393,0.032791294
9519,0.97514355,0.0008511458,0.024005266
9520,0.9481618,0.0026517687,0.04918645
9521,0.96748817,0.019093886,0.013417884
9522,0.981057,0.000474288,0.01846885
9523,0.9938344,0.004644317,0.0015213046
9524,0.21207666,0.025770295,0.76215297
9525,0.0060622753,0.0009801143,0.9929576
9526,0.6416065,0.12865104,0.22974244
9527,0.966422,0.015195681,0.018382207
9528,0.002462582,0.0014842703,0.9960531
9529,0.9262146,0.0038906033,0.069894746
9530,0.9525991,0.005700301,0.041700594
9531,0.869507,0.07224609,0.058246963
9532,0.7181329,0.088264376,0.19360273
9533,0.9337615,0.0016766138,0.06456192
9534,0.003941557,0.0011280964,0.9949303
9535,0.8992477,0.04460185,0.056150436
9536,0.71951437,0.006107679,0.27437788
9537,0.9870084,0.0023831676,0.0106084
9538,0.23874271,0.48148707,0.27977026
9539,0.83934796,0.002337737,0.15831424
9540,0.62585443,0.063700095,0.3104455
9541,0.7160149,0.00513596,0.27884918
9542,0.9077628,0.0015845309,0.090652585
9543,0.9869986,0.0059891725,0.007012197
9544,0.94033664,0.006752694,0.052910663
9545,0.7549826,0.01948583,0.22553153
9546,0.92993337,0.0019761317,0.06809051
9547,0.6231771,0.25941008,0.11741277
9548,0.9427339,0.0040805833,0.053185556
9549,0.9570338,0.0065713394,0.036394835
9550,0.56322795,0.057912055,0.37885997
9551,0.93853277,0.0057007843,0.055766396
9552,0.19544965,0.007101757,0.7974486
9553,0.01021127,0.0021932723,0.98759544
9554,0.53673995,0.0024881593,0.46077192
9555,0.0022264982,0.006317788,0.99145573
9556,0.043109927,0.014259981,0.9426302
9557,0.92856777,0.027978687,0.043453597
9558,0.898299,0.0053699818,0.09633094
9559,0.74372196,0.005396026,0.25088203
9560,0.8091281,0.02054532,0.17032653
9561,0.008788833,0.017070534,0.9741406
9562,0.88645303,0.016706232,0.09684075
9563,0.054385357,0.021487389,0.9241272
9564,0.09965232,0.019887304,0.8804603
9565,0.45284712,0.029832082,0.5173208
9566,0.16830078,0.016634919,0.81506425
9567,0.9062875,0.004504991,0.08920752
9568,0.91787463,0.002582026,0.07954327
9569,0.12755565,0.014762799,0.8576815
9570,0.48800334,0.008760262,0.50323635
9571,0.14711528,0.17549543,0.67738926
9572,0.055461403,0.007313748,0.9372249
9573,0.3039514,0.0019163492,0.6941322
9574,0.9059491,0.0085528,0.08549813
9575,0.9572914,0.0024168112,0.04029175
9576,0.9881463,0.0013581744,0.010495534
9577,0.4813732,0.011515451,0.5071114
9578,0.03951358,0.009975481,0.950511
9579,0.96148527,0.0056705205,0.032844227
9580,0.9540201,0.01346615,0.032513704
9581,0.054284588,0.019462733,0.92625266
9582,0.8964481,0.009015295,0.09453661
9583,0.14864853,0.09581342,0.75553805
9584,0.04834775,0.0027601742,0.94889206
9585,0.59818554,0.046794366,0.35502017
9586,0.9554898,0.0032001373,0.041310072
9587,0.9692329,0.0030529473,0.027714089
9588,0.96512777,0.0025678524,0.03230435
9589,0.6270035,0.018808004,0.3541885
9590,0.90828514,0.0039778017,0.087737076
9591,0.71870035,0.0019747652,0.27932492
9592,0.4299519,0.03376538,0.5362827
9593,0.7897891,0.0052553117,0.20495565
9594,0.96091443,0.0029811433,0.036104362
9595,0.9835265,0.0021351443,0.014338333
9596,0.90010774,0.0016070849,0.09828525
9597,0.97591794,0.006533602,0.017548438
9598,0.9909883,0.0012190858,0.007792678
9599,0.2245625,0.06116893,0.71426857
9600,0.949378,0.0013700754,0.04925193
9601,0.30505663,0.028361022,0.66658235
9602,0.44957128,0.06256013,0.4878685
9603,0.049729157,0.041751817,0.908519
9604,0.02603057,0.005115046,0.9688544
9605,0.86909175,0.0770707,0.053837616
9606,0.8499171,0.009140538,0.14094236
9607,0.48285437,0.01330952,0.5038361
9608,0.47046506,0.039155044,0.49037993
9609,0.86013824,0.009883597,0.12997824
9610,0.026972665,0.0016228551,0.9714045
9611,0.9813566,0.0039111087,0.014732308
9612,0.33517084,0.008067102,0.65676206
9613,0.41030976,0.006005284,0.5836849
9614,0.003091646,0.001500991,0.99540734
9615,0.07659687,0.0014303119,0.92197275
9616,0.67936826,0.033966046,0.28666568
9617,0.78928334,0.0022983586,0.20841835
9618,0.007069883,0.0070501054,0.9858801
9619,0.015840024,0.0021534145,0.9820065
9620,0.98234206,0.011315068,0.00634287
9621,0.10694827,0.7508485,0.14220335
9622,0.69358844,0.030507416,0.2759042
9623,0.8814408,0.0037027528,0.11485639
9624,0.6529444,0.004954064,0.34210148
9625,0.4150466,0.013892406,0.57106096
9626,0.8202968,0.008809822,0.17089337
9627,0.97835493,0.0018747876,0.01977026
9628,0.59259313,0.11185931,0.29554752
9629,0.0029527063,0.0016557013,0.9953916
9630,0.9086525,0.0015498345,0.08979762
9631,0.9397705,0.005196968,0.05503255
9632,0.9808405,0.003876383,0.01528308
9633,0.97795254,0.0058724987,0.016174965
9634,0.9727207,0.004180024,0.02309926
9635,0.027301276,0.026343262,0.9463554
9636,0.22495908,0.008157639,0.76688325
9637,0.0024649801,0.0023615563,0.9951735
9638,0.9728088,0.0024294963,0.024761695
9639,0.66478586,0.018378368,0.31683573
9640,0.73794836,0.004853366,0.25719824
9641,0.6644136,0.049607474,0.28597897
9642,0.0060261814,0.0033384317,0.99063534
9643,0.9140027,0.0024712514,0.083526045
9644,0.7568512,0.0151364375,0.22801232
9645,0.770219,0.003532676,0.22624828
9646,0.47988114,0.015005547,0.5051133
9647,0.89811677,0.014452078,0.08743108
9648,0.54182136,0.0066897674,0.45148882
9649,0.95681626,0.010907718,0.03227603
9650,0.7766154,0.0018628691,0.22152176
9651,0.93002874,0.0026554596,0.06731572
9652,0.5530122,0.040265005,0.40672284
9653,0.8389291,0.0045169513,0.15655395
9654,0.84456986,0.02387354,0.13155662
9655,0.9787457,0.0031223632,0.01813199
9656,0.13971308,0.012653439,0.8476335
9657,0.8890426,0.0024031186,0.108554184
9658,0.9230976,0.0054902686,0.071412094
9659,0.13527103,0.025167724,0.8395612
9660,0.34991753,0.31400266,0.3360798
9661,0.9888073,0.0003833466,0.010809329
9662,0.7572425,0.005116237,0.23764127
9663,0.21624741,0.27138495,0.51236767
9664,0.00672235,0.003841589,0.98943603
9665,0.0877583,0.01284277,0.899399
9666,0.37820292,0.0055204495,0.6162766
9667,0.17187297,0.015858563,0.81226844
9668,0.124483764,0.0029607075,0.8725555
9669,0.97975826,0.0018878302,0.01835398
9670,0.7634552,0.05883383,0.17771089
9671,0.8932259,0.00304528,0.103728876
9672,0.6190382,0.01278741,0.3681743
9673,0.9327237,0.03729646,0.029979898
9674,0.7906063,0.0012756817,0.208118
9675,0.34331012,0.010732269,0.6459576
9676,0.86356604,0.013025115,0.12340884
9677,0.76499814,0.008842811,0.22615905
9678,0.9218062,0.002943169,0.07525066
9679,0.0065881405,0.0021858588,0.991226
9680,0.90661955,0.014807421,0.07857303
9681,0.8644494,0.02893347,0.10661718
9682,0.9698037,0.013044535,0.017151706
9683,0.0042551667,0.012502827,0.98324203
9684,0.72087973,0.016721781,0.26239845
9685,0.090060815,0.009987789,0.8999514
9686,0.13926761,0.02313057,0.8376018
9687,0.543446,0.027336316,0.4292177
9688,0.07361125,0.010575691,0.9158131
9689,0.96248597,0.0029070822,0.034606956
9690,0.10783936,0.021468418,0.87069225
9691,0.98532516,0.0008059237,0.013869017
9692,0.93499774,0.005792934,0.05920929
9693,0.61684626,0.026966745,0.35618702
9694,0.78268105,0.008472611,0.20884626
9695,0.94496125,0.017863913,0.037174944
9696,0.92387664,0.011947918,0.06417533
9697,0.61115295,0.007519381,0.38132766
9698,0.94847554,0.0017502116,0.049774323
9699,0.5994219,0.006881388,0.39369664
9700,0.6574943,0.02320807,0.31929767
9701,0.8853672,0.013919619,0.10071317
9702,0.9550363,0.007000774,0.037962858
9703,0.9306961,0.018217167,0.0510867
9704,0.94600004,0.0039781854,0.05002187
9705,0.12874775,0.00945636,0.86179596
9706,0.09585106,0.0041334587,0.90001553
9707,0.006297676,0.0014930307,0.9922093
9708,0.0068022334,0.0126489615,0.98054886
9709,0.8242337,0.006091531,0.16967481
9710,0.860165,0.006403216,0.13343179
9711,0.9345363,0.015727315,0.049736436
9712,0.95188034,0.008207208,0.039912585
9713,0.83632797,0.023737404,0.13993457
9714,0.71575975,0.021859657,0.26238057
9715,0.050593898,0.011524864,0.9378813
9716,0.7551285,0.0066080666,0.23826346
9717,0.92458344,0.0024954195,0.07292109
9718,0.93119824,0.0075672246,0.06123446
9719,0.93121064,0.002510357,0.066279024
9720,0.9300988,0.0028372437,0.06706406
9721,0.04002413,0.005245528,0.95473033
9722,0.96386623,0.005700461,0.030433198
9723,0.5128603,0.04456789,0.44257185
9724,0.89042145,0.003934766,0.105643846
9725,0.60134953,0.0104225725,0.38822788
9726,0.28248635,0.039649315,0.6778644
9727,0.49039212,0.015132899,0.49447498
9728,0.84090126,0.0012871334,0.1578116
9729,0.9505019,0.037187487,0.012310612
9730,0.98830867,0.0022045504,0.009486731
9731,0.44828576,0.025814682,0.5258995
9732,0.18122302,0.065117076,0.7536599
9733,0.07152815,0.03072198,0.89774984
9734,0.8941303,0.0056488486,0.100220814
9735,0.040464405,0.0027986276,0.9567369
9736,0.8753293,0.07839807,0.04627269
9737,0.97336763,0.0022115398,0.02442079
9738,0.8050668,0.008091448,0.18684167
9739,0.30914742,0.00726129,0.6835913
9740,0.36791775,0.03249368,0.5995886
9741,0.91914225,0.03311843,0.04773934
9742,0.008632865,0.012560953,0.9788062
9743,0.034900732,0.0052054706,0.9598938
9744,0.04098026,0.007834747,0.951185
9745,0.23095061,0.006701487,0.7623479
9746,0.11747274,0.016974758,0.86555254
9747,0.0344831,0.61877865,0.34673825
9748,0.7278302,0.016377952,0.2557919
9749,0.97994745,0.0005767831,0.019475807
9750,0.40373048,0.005069153,0.59120035
9751,0.94098526,0.0015794903,0.057435255
9752,0.99604493,0.00091096456,0.0030440497
9753,0.058297843,0.09126516,0.85043705
9754,0.99002075,0.0016743189,0.008304902
9755,0.9531609,0.0037445344,0.04309454
9756,0.81177646,0.008909185,0.17931442
9757,0.8234383,0.009754252,0.16680752
9758,0.6070149,0.15904428,0.23394085
9759,0.31545413,0.010881091,0.6736648
9760,0.9438287,0.007288316,0.048882987
9761,0.0024036767,0.00045397805,0.9971424
9762,0.5546872,0.0052912496,0.4400215
9763,0.6577794,0.026177496,0.31604308
9764,0.99299544,0.001425096,0.0055794395
9765,0.880614,0.0066548693,0.11273119
9766,0.7048758,0.15562843,0.13949573
9767,0.9518539,0.0034554666,0.04469069
9768,0.6221658,0.019876681,0.35795748
9769,0.5610478,0.14058281,0.2983694
9770,0.9786381,0.005504319,0.015857643
9771,0.9182009,0.0033482916,0.07845076
9772,0.03903304,0.017092723,0.94387424
9773,0.41902465,0.015490309,0.565485
9774,0.095973566,0.0024130458,0.90161335
9775,0.45283747,0.004672853,0.5424897
9776,0.9726724,0.004228081,0.02309948
9777,0.07678241,0.057910215,0.8653074
9778,0.43283173,0.044310447,0.5228578
9779,0.88806105,0.03426485,0.0776741
9780,0.6530614,0.0076791705,0.33925948
9781,0.9594303,0.0040474986,0.036522165
9782,0.97798073,0.0037983528,0.018220926
9783,0.14440535,0.16546492,0.6901297
9784,0.97885346,0.013420117,0.007726439
9785,0.93276983,0.0080015175,0.059228744
9786,0.28803053,0.014651906,0.69731754
9787,0.0021123528,0.00045430017,0.99743336
9788,0.8668588,0.006838077,0.1263031
9789,0.8912983,0.0050365604,0.10366524
9790,0.66683567,0.007101194,0.32606316
9791,0.008440569,0.017124163,0.97443527
9792,0.58397394,0.030789087,0.38523692
9793,0.020384021,0.0009370502,0.9786789
9794,0.52928233,0.006756875,0.4639608
9795,0.7338632,0.021663575,0.2444732
9796,0.86894894,0.047822874,0.083228126
9797,0.97685003,0.015877942,0.007272075
9798,0.6453243,0.09008537,0.26459035
